ZONE I = 21,J = 21,F=POINT
-0.7	-0.9	0.4845	-0.114	-0.0195	-0.051	0.4845	0.0285	0.0255	0.1615	0
-0.7	-0.8	0.3825	-0.1215	-0.0375	-0.0935	0.459	0.054	0.051	0.306	0
-0.7	-0.7	0.289	-0.1275	-0.054	-0.1275	0.4335	0.0765	0.0765	0.4335	0
-0.7	-0.6	0.204	-0.132	-0.069	-0.153	0.408	0.096	0.102	0.544	0
-0.7	-0.5	0.1275	-0.135	-0.0825	-0.17	0.3825	0.1125	0.1275	0.6375	0
-0.7	-0.4	0.0595	-0.1365	-0.0945	-0.1785	0.357	0.126	0.153	0.714	0
-0.7	-0.3	0	-0.1365	-0.105	-0.1785	0.3315	0.1365	0.1785	0.7735	0
-0.7	-0.2	-0.051	-0.135	-0.114	-0.17	0.306	0.144	0.204	0.816	0
-0.7	-0.1	-0.0935	-0.132	-0.1215	-0.153	0.2805	0.1485	0.2295	0.8415	0
-0.7	0	-0.1275	-0.1275	-0.1275	-0.1275	0.255	0.15	0.255	0.85	0
-0.7	0.1	-0.153	-0.1215	-0.132	-0.0935	0.2295	0.1485	0.2805	0.8415	0
-0.7	0.2	-0.17	-0.114	-0.135	-0.051	0.204	0.144	0.306	0.816	0
-0.7	0.3	-0.1785	-0.105	-0.1365	0	0.1785	0.1365	0.3315	0.7735	0
-0.7	0.4	-0.1785	-0.0945	-0.1365	0.0595	0.153	0.126	0.357	0.714	0
-0.7	0.5	-0.17	-0.0825	-0.135	0.1275	0.1275	0.1125	0.3825	0.6375	0
-0.7	0.6	-0.153	-0.069	-0.132	0.204	0.102	0.096	0.408	0.544	0
-0.7	0.7	-0.1275	-0.054	-0.1275	0.289	0.0765	0.0765	0.4335	0.4335	0
-0.7	0.8	-0.0935	-0.0375	-0.1215	0.3825	0.051	0.054	0.459	0.306	0
-0.7	0.9	-0.051	-0.0195	-0.114	0.4845	0.0255	0.0285	0.4845	0.1615	0
-0.7	1	-0	-0	-0.105	0.595	0	0	0.51	0	0
-0.6	-1	0.48	-0.12	-0	-0	0.64	0	0	0	0
-0.6	-0.9	0.38	-0.133	-0.025	-0.052	0.608	0.038	0.032	0.152	0
-0.6	-0.8	0.288	-0.144	-0.048	-0.096	0.576	0.072	0.064	0.288	0
-0.6	-0.7	0.204	-0.153	-0.069	-0.132	0.544	0.102	0.096	0.408	0
-0.6	-0.6	0.128	-0.16	-0.088	-0.16	0.512	0.128	0.128	0.512	0
-0.6	-0.5	0.06	-0.165	-0.105	-0.18	0.48	0.15	0.16	0.6	0
-0.6	-0.4	0	-0.168	-0.12	-0.192	0.448	0.168	0.192	0.672	0
